,,,,,,,,,,,,,,४७,८,,,,,,
३७,,४,३,१,,मातुगामसंयुत्तं,३७,३७: सत्ततिंसति,,,,,,,,,,,,,
३७,,४,३,२,,,,,,,,,,,,,,,,,
३७,,४,३,३,,,,,,,,,,,,,,,,,
३८,,४,४,१,,जम्बुखादकसंयुत्तं,३८,३८: अट्ठतिंसति,,,,,,,,,,,,,
३९,,४,५,१,,सामण्डकसंयुत्तं,३९,३९: एकूनचत्तालीसति,,,,,,,,,,,,,
४०,,४,६,१,,मोग्गल्लानसंयुत्तं,४०,"४०: चत्तालीसति, चत्तालीसं, चत्तारीसं, चत्तारीस, चत्तारीसा",,,,,,,,,,,,,
४१,,४,७,१,,चित्तसंयुत्तं,४१,"४१: एकचत्तालीसति, एकचत्तारीसति",,,,,,,,,,,,,
४२,,४,८,१,,गामणिसंयुत्तं,४२,"४२: द्विचत्तालीसति, द्विचत्तारीसति, द्वेचत्तालीसति, द्वेचत्तारीसति",,,,,,,,,,,,,
४३,,४,९,१,,असङ्खतसंयुत्तं,४४,"४३: तेचत्तालीसति , तेचत्तारीसति",,,,,,,,,,,,,
४३,,४,९,२,,,,,,,,,,,,,,,,,
४३,,४,९,३,,,,,,,,,,,,,,,,,
४४,,४,१०,१,,अब्याकतसंयुत्तं,४४,"४४: चतुचत्तालीसति, चतुचत्तारीसति",,,,,,,,,,,,,
४४,,४,१०,२,,,,,,,,,,,,,,,,,
४४,,४,१०,३,,,,,,,,,,,,,,,,,
४४,,४,१०,४,,,,,,,,,,,,,,,,,
४५,महावग्गसंयुत्तपाळि,५,१,१,,मग्गसंयुत्तं,१८०,"४५: पञ्चचत्तालीसति, पञ्चचत्तारीसति",१२,,,,,,,,,,,,
४५,,५,१,२,,,,,,,,,,,,,,,,,
४५,,५,१,३,,,,,,,,,,,,,,,,,
४५,,५,१,४,,,,,,,,,,,,,,,,,
४५,,५,१,५,,,,,,,,,,,,,,,,,
४५,,५,१,६,,,,,,,,,,,,,,,,,
४५,,५,१,७,,,,,,,,,,,,,,,,,
४५,,५,१,८,,,,,,,,,,,,,,,,,
४५,,५,१,१,,,,,,,,,,,,,,,,,
४५,,५,१,३,,,,,,,,,,,,,,,,,
४५,,५,१,५,,,,,,,,,,,,,,,,,
